date,time,temp,humidity,co2,voc,fan_action,filter_action
28/08/2022,17:33:26,26.8,86.0,1128.0,110.0,,
28/08/2022,17:33:26,,,,,0,-1
28/08/2022,17:33:30,26.8,86.0,1852.0,519.0,,
28/08/2022,17:33:30,,,,,0,-1
28/08/2022,17:33:32,26.8,86.0,1591.0,237.0,,
28/08/2022,17:33:32,,,,,0,-1
28/08/2022,17:33:36,26.8,86.0,897.0,75.0,,
28/08/2022,17:33:36,,,,,0,-1
28/08/2022,17:33:40,26.8,86.0,1001.0,91.0,,
28/08/2022,17:33:40,,,,,0,-1
28/08/2022,17:33:42,26.8,86.0,1113.0,108.0,,
28/08/2022,17:33:42,,,,,0,-1
28/08/2022,17:33:46,26.8,86.0,1262.0,131.0,,
28/08/2022,17:33:46,,,,,0,-1
28/08/2022,17:33:48,26.8,86.0,1556.0,210.0,,
28/08/2022,17:33:48,,,,,0,-1
28/08/2022,17:33:52,26.8,86.0,1809.0,460.0,,
28/08/2022,17:33:52,,,,,0,-1
28/08/2022,17:33:54,26.8,86.0,1734.0,371.0,,
28/08/2022,17:33:54,,,,,0,-1
28/08/2022,17:33:58,26.8,86.0,1624.0,267.0,,
28/08/2022,17:33:58,,,,,0,-1
28/08/2022,17:34:00,26.8,86.0,1624.0,267.0,,
28/08/2022,17:34:00,,,,,0,-1
28/08/2022,17:34:04,26.8,86.0,1726.0,364.0,,
28/08/2022,17:34:04,,,,,0,-1
28/08/2022,17:34:06,26.8,86.0,1429.0,156.0,,
28/08/2022,17:34:06,,,,,0,-1
28/08/2022,17:34:10,26.8,86.0,1564.0,218.0,,
28/08/2022,17:34:10,,,,,0,-1
28/08/2022,17:34:12,26.8,86.0,1512.0,179.0,,
28/08/2022,17:34:12,,,,,0,-1
28/08/2022,17:34:16,26.8,86.0,1595.0,242.0,,
28/08/2022,17:34:16,,,,,0,-1
28/08/2022,17:34:18,26.8,86.0,1582.0,230.0,,
28/08/2022,17:34:18,,,,,0,-1
28/08/2022,17:34:22,26.8,86.0,1556.0,210.0,,
28/08/2022,17:34:22,,,,,0,-1
28/08/2022,17:34:24,26.6,86.0,1699.0,337.0,,
28/08/2022,17:34:24,,,,,0,-1
28/08/2022,17:34:28,26.8,86.0,1074.0,102.0,,
28/08/2022,17:34:28,,,,,0,-1
28/08/2022,17:34:30,26.8,86.0,534.0,20.0,,
28/08/2022,17:34:30,,,,,-1,-1
28/08/2022,17:34:34,26.8,86.0,907.0,77.0,,
28/08/2022,17:34:34,,,,,0,-1
28/08/2022,17:34:36,26.8,86.0,665.0,40.0,,
28/08/2022,17:34:36,,,,,0,-1
28/08/2022,17:34:40,26.8,86.0,808.0,62.0,,
28/08/2022,17:34:40,,,,,0,-1
28/08/2022,17:34:42,26.8,86.0,641.0,36.0,,
28/08/2022,17:34:42,,,,,0,-1
28/08/2022,17:34:46,27.1,87.0,540.0,21.0,,
28/08/2022,17:34:46,,,,,-1,-1
28/08/2022,17:34:48,26.8,86.0,964.0,85.0,,
28/08/2022,17:34:48,,,,,0,-1
28/08/2022,17:34:52,26.8,86.0,605.0,31.0,,
28/08/2022,17:34:52,,,,,0,-1
28/08/2022,17:34:54,26.8,86.0,1035.0,91.0,,
28/08/2022,17:34:54,,,,,0,-1
28/08/2022,17:34:58,26.9,86.0,540.0,21.0,,
28/08/2022,17:34:58,,,,,-1,-1
28/08/2022,17:35:00,26.8,86.0,578.0,27.0,,
28/08/2022,17:35:00,,,,,-1,-1
28/08/2022,17:35:04,26.8,86.0,699.0,45.0,,
28/08/2022,17:35:04,,,,,0,-1
28/08/2022,17:35:06,26.8,86.0,620.0,33.0,,
28/08/2022,17:35:06,,,,,0,-1
28/08/2022,17:35:10,26.7,86.0,1086.0,104.0,,
28/08/2022,17:35:10,,,,,0,-1
28/08/2022,17:35:12,26.8,86.0,808.0,62.0,,
28/08/2022,17:35:12,,,,,0,-1
28/08/2022,17:35:16,26.8,86.0,1074.0,102.0,,
28/08/2022,17:35:16,,,,,0,-1
28/08/2022,17:35:18,26.8,86.0,848.0,68.0,,
28/08/2022,17:35:18,,,,,0,-1
28/08/2022,17:35:22,26.9,86.0,887.0,74.0,,
28/08/2022,17:35:22,,,,,0,-1
28/08/2022,17:35:24,26.8,86.0,665.0,40.0,,
28/08/2022,17:35:24,,,,,0,-1
28/08/2022,17:35:28,26.8,86.0,706.0,46.0,,
28/08/2022,17:35:28,,,,,0,-1
28/08/2022,17:35:30,26.8,86.0,808.0,62.0,,
28/08/2022,17:35:30,,,,,0,-1
